วันที่โพส,website,ประเภท,สถานะ,ชื่อโครงการ,ขนาด,ราคา,เขต,Link,เบอร์โทรศัพท์,Line,คำอธิบาย
11/04/2026,facebook,อพาร์ทเมนท์,,,1 ห้องนอน 1 ห้องน้ำ,,,https://www.facebook.com/groups/995615727143180/posts/26785460351065364/,,,
11/04/2026,facebook,คอนโด,ให้เช่า,Prodigy MRT Bangkae,1 ห้องนอน 1 ห้องน้ำ,,บางแค,https://www.facebook.com/groups/995615727143180/posts/26786202367657829/,,,ใกล้ MRT บางแค เดินทางสะดวก พร้อมอยู่ 16 เมษายน
15/04/2026,facebook,,,,1 ห้องนอน 1 ห้องน้ำ,,,https://www.facebook.com/groups/995615727143180/posts/26834857949458937/,,,
12/04/2026,facebook,คอนโด,ให้เช่า/ขาย,วาลเด้น อโศก,1 Bed 1 Bath,,วัฒนา,https://www.facebook.com/groups/995615727143180/posts/26803448449266554/,,,
15/04/2026,facebook,คอนโด,ปล่อยเช่า,บ้านสิริสาทร แสนสิริ,,,สาทร,https://www.facebook.com/groups/995615727143180/posts/26827913730153359/,,,ซอยเย็นอากาศ ใจกลางสาทร ใกล้ MRT ลุมพินี/คลองเตย
15/04/2026,facebook,คอนโด,เช่า,The Address สุขุมวิท 28,,"38,000",สุขุมวิท 28,https://www.facebook.com/groups/995615727143180/posts/26825952807016118/,,,ห้องพึ่งปรับปรุงใหม่ เฟอร์นิเจอร์และเครื่องใช้ไฟฟ้าใหม่ทั้งห้อง
14/04/2026,facebook,condo,rent,SOCIO,"2 Bedroom, 2 bathroom","56,000",,https://www.facebook.com/groups/995615727143180/posts/26818006181144114/,,,ดูเพิ่มเติม
12/04/2026,facebook,อพาร์ทเมนท์,,รีเจ้นท์ โฮม บางซ่อน,1 ห้องนอน 1 ห้องน้ำ,,บางซื่อ,https://www.facebook.com/groups/995615727143180/posts/26801384676139598/,,,
15/04/2026,facebook,คอนโดมิเนียม,,The Clover Thong Lor,83 sqm,,,https://www.facebook.com/groups/995615727143180/posts/26833529952925070/,,,"Large 83 sqm 2bed 2bath on 8fl pool view The Clover Thong Lor with 2 pools, kids' pool and playground, gym, sauna room and large garden.... ดูเพิ่มเติม"
11/04/2026,facebook,คอนโด,เช่า,Life Asoke - Rama 9,60 ตร.ม.,"43,000",พระราม 9,https://www.facebook.com/groups/995615727143180/posts/26785701487707917/,,,คอนโด Life Asoke - Rama 9 (ไลฟ์ อโศก - พระราม 9) ใกล้ MRT พระราม 9 วิวเมือง รายละเอียดแบบห้อง 2 ห้องนอน 2 ห้องน้ำ ชั้น 37 ตึก A ขนาดห้อง 60 ตร.ม.
13/04/2026,facebook,คอนโด,ให้เช่า,Regent home Bangna,,"11,000",บางนา,https://www.facebook.com/groups/995615727143180/posts/26807431962201536/,098-532-8966,,
15/04/2026,facebook,คอนโดมิเนียม,,,115sqm,,ทองหล่อ,https://www.facebook.com/groups/995615727143180/posts/26833656416245757/,,,"115sqm 3bedrooms 2bathrooms, 5th floor in Thonglor. Spacious living room and large kitchen. Newly renovated and fully finished. (code: GO)"
15/04/2026,facebook,คอนโด,,ลุมพินี บางบอน เอกชัย48,,,บางบอน,https://www.facebook.com/groups/1604160379797295/posts/4411063932440245/,,,คอนโดผ่อนตรงไม่บังคับกู้ออก
11/04/2026,facebook,บ้านเดี่ยว,ให้เช่า,ภัสสร 11,,ราคาดี ที่สุด...,ประชาชื่น,https://www.facebook.com/groups/995615727143180/posts/26788418830769516/,,,บ้านเดี่ยว ภัสสร 11 ติดถนนประชาชื่น บ้านสวยหลังริม ราคาดี ที่สุด...
15/04/2026,facebook,,เช่า,,,"19,000/เดือน",ลาดพร้าว,https://www.facebook.com/groups/1604160379797295/posts/4411034355776536/,,,ตรงข้าม #BTSห้าแยกลาดพร้าว #เซ็นทรัลลาดพร้าว
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/1604160379797295/posts/4411032802443358/,,,
15/04/2026,facebook,,,Emerald Residence Ratchada,,,,https://www.facebook.com/groups/1604160379797295/posts/4411033522443286/,,,
15/04/2026,facebook,คอนโด,ให้เช่า,ลุมพินี สุขุมวิท 109 – แบริ่ง,,,แบริ่ง,https://www.facebook.com/groups/1604160379797295/posts/4410900519123253/,,,
15/04/2026,facebook,คอนโด,ให้เช่า,The Muve Bangna,Studio room แยกครัว,,บางนา,https://www.facebook.com/groups/1604160379797295/posts/4410964569116848/,,,
15/04/2026,facebook,,,The Line Phahonyothin Park,41 ตรม.,,ลาดพร้าว,https://www.facebook.com/groups/1604160379797295/posts/4410921295787842/,,#BTSห้าแยกลาดพร้าว,
15/04/2026,facebook,คอนโด,,The Livin Phetkasem (เดอะ ลิฟวิ่น เพชรเกษม),,,,https://www.facebook.com/groups/1604160379797295/posts/4410846499128655/,,,คอนโดผ่อนตรงไม่บังคับกู้ออก
15/04/2026,facebook,คอนโด,เช่า,Life Ratchadapisek,,"20,000 / เดือน",,https://www.facebook.com/groups/1604160379797295/posts/4410633669149938/,,,
15/04/2026,facebook,คอนโดมิเนียม,ปล่อยเช่า,วังหินคอนโดมิเนียม,35 ตรม.,"5,500 /เดือน",,https://www.facebook.com/groups/1604160379797295/posts/4410863169126988/,,,ห้องใหญ่ 35 ตรม.ชั้น 9 ใกล้ แหล่งศูนย์รวมมากมาย สะดวก สบาย ของกินเพี๊ยบ เดินทางสะดวก
15/04/2026,facebook,,เช่า,,,"7,000 บาท / เดือน",,https://www.facebook.com/groups/1604160379797295/posts/4410246825855289/,,,
15/04/2026,facebook,Condo,rental,Ashton Asoke Condo,35 sqm,,,https://www.facebook.com/groups/1604160379797295/posts/4410858132460825/,,,"Special rental price!!! 
1 bed 35 sqm Ashton Asoke Condo
2 Interchage MRT & BTS
- MRT Sukumvit 20M ... ดูเพิ่มเติม"
15/04/2026,facebook,คอนโด,,ลุมพินี สุขุมวิท 101/1,,,,https://www.facebook.com/groups/1604160379797295/posts/4410326429180662/,,,คอนโดผ่อนตรงไม่บังคับกู้ออก
15/04/2026,facebook,,เช่า,A Space Asoke - Ratchada,,"15,000 /เดือน",,https://www.facebook.com/groups/1604160379797295/posts/4410570005822971/,,,
15/04/2026,facebook,,,The Line Vibe,,,ห้าแยกลาดพร้าว,https://www.facebook.com/groups/1604160379797295/posts/4409955562551082/,,,
15/04/2026,facebook,คอนโด,ให้เช่า,THE KEY สาทร-ราชพฤกษ์,,,สาทร-ราชพฤกษ์,https://www.facebook.com/groups/1604160379797295/posts/4410193765860595/,,,ชั้น 5 ตึก B ใกล้ BTS วุฒากาศ ถนนราชพฤกษ์
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/1604160379797295/posts/4410619649151340/,,,
15/04/2026,facebook,,,Emerald Residence Ratchada,,,,https://www.facebook.com/groups/1604160379797295/posts/4410041462542492/,,,
15/04/2026,facebook,คอนโดมิเนียม,เช่า,Ashthon Chula-Silom,180 ตร.ม.,"33,500 บาท/เดือน",สีลม,https://www.facebook.com/groups/1604160379797295/posts/4410067732539865/,,,
14/04/2026,facebook,,เช่า,The Niche Pride Thonglor - Phetchaburi,,"20,000",Thong Lo & Phetchaburi,https://www.facebook.com/groups/1604160379797295/posts/4410068135873158/,,,"Shuttle Van Service
Near BTS Thong Lo & MRT Phetchaburi"
14/04/2026,facebook,,,Centric Ratchada-Huikhwang,,,ห้วยขวาง,https://www.facebook.com/groups/1604160379797295/posts/4410076059205699/,,,
14/04/2026,facebook,,,,,,,https://www.facebook.com/groups/1604160379797295/posts/4410058649207440/,,,"#ดีลแรงราคาโดนใจ #กู้เงินเหลือได้200k #รับนายหน้า รีโนเวทใหม่พร้อมอยู่...
#ทำเลดี ใกล้ห้างเซ็นทรัลเสเกต ,รถไฟฟ้าสายบางพลู(สีม่วง).วัดสวนแก้ว ... ดูเพิ่มเติม"
14/04/2026,facebook,,เช่า,Nich Pride Taopoon Interchange,,"13,000 บาทต่อเดือน",,https://www.facebook.com/groups/1604160379797295/posts/4409949375885034/,,,พร้อมเข้าอยู่ 1 พ.ค. 69
14/04/2026,facebook,คอนโดมิเนียม,ปล่อยเช่า,วังหินคอนโดมิเนียม,35 ตรม.,"5,500 /เดือน",,https://www.facebook.com/groups/1604160379797295/posts/4409936912552947/,,,ห้องใหญ่ 35 ตรม.ชั้น 9 ใกล้ แหล่งศูนย์รวมมากมาย สะดวก สบาย ของกินเพี๊ยบ เดินทางสะดวก
14/04/2026,facebook,บ้านเดี่ยว,,เศรษฐสิริ กรุงเทพ - ปทุมธานี 2,,,ปทุมธานี,https://www.facebook.com/groups/1604160379797295/posts/4410097629203542/,,,บ้านเดี่ยวที่มาพร้อมกับวิวสน... ดูเพิ่มเติม
14/04/2026,facebook,,เช่า,นิว ดิสทริค อาร์9/Nue District R9,,"25,500 บาท / เดือน",,https://www.facebook.com/groups/1604160379797295/posts/4409655135914458/,,,ห้องพร้อมอยู่ค่ะ
14/04/2026,facebook,คอนโด,ให้เช่า,Chapter One Eco,,"12,000 บาท/เดือน",ห้วยขวาง,https://www.facebook.com/groups/1604160379797295/posts/4409316582614980/,,,"ให้เช่าคอนโดแชปเตอร์วัน อีโค Chapter One Eco ค่าเช่า 12,000/เดือน ใกล้ MRT ห้วยขวาง มีรถรับส่ง MRT"
13/04/2026,facebook,,rental,Ideo Sukhumvit 36,,"27,000 THB/month (1 year contract)",,https://www.facebook.com/groups/1604160379797295/posts/4409200755959896/,,,"Free shuttle to BTS & Emquartier
Rent : 27,000 THB/month (1 year contract)
Terms : 2 month deposit + 1 month advance
Includes : Common fee & parking"
14/04/2026,facebook,คอนโด,เช่า,ลุมพินีวิลล์ จรัญ-ไฟฉาย,,"9,500 บาท/เดือน",จรัญ,https://www.facebook.com/groups/1604160379797295/posts/4409285019284803/,,,"เช่า คอนโด ห้องใหม่ เพิ่งโอน ลุมพินีวิลล์ จรัญ-ไฟฉาย พร้อมอยู่ ใกล้ MRT จรัญ13 ค่าเช่า : 9,500 บาท/เดือน"
13/04/2026,facebook,คอนโด,เช่า,A Space Me Mega Bangna,1 ห้องนอน 1 ห้องน้ำ,,เมกะบางนา,https://www.facebook.com/groups/1604160379797295/posts/4409175775962394/,,,
13/04/2026,facebook,คอนโดมิเนียม,,METRIS RAMA9-RAMKUMHANG,,,พระรามเก้า-รามคำแหง,https://www.facebook.com/groups/1604160379797295/posts/4409174189295886/,,,
13/04/2026,facebook,คอนโดมิเนียม,ให้เช่า,Ideo Mobi Rama 9,,"16,500 บาท/เดือน",พระราม 9,https://www.facebook.com/groups/1604160379797295/posts/4409093415970630/,,,ห้องพร้อมเข้าอยู่ค่ะ
13/04/2026,facebook,,rental,Chapter Thonglor 25,,"22,000 THB/month (1 year contract)",Thong Lo,https://www.facebook.com/groups/1604160379797295/posts/4409079612638677/,,,Free Shuttle Van to BTS & Emquartier. Terms: 2 month deposit + 1 month advance. Includes: Common fee & parking.
13/04/2026,facebook,คอนโดมิเนียม,เช่ารายเดือน,Chapter Thonglor 25,1 ห้องนอน,"32,000 บาท/เดือน",คลองเตย,https://www.facebook.com/groups/1604160379797295/posts/4409192792627359/,,,"ใกล้ BTS ทองหล่อ รถรับส่งฟรีไป BTS และอีมควอเตียร์ สัญญา 1 ปี ค่าเช่า 32,000 บาท/เดือน ชำระล่วงหน้า 1 เดือน ประกัน 2 เดือน รวมค่าส่วนกลางและที่จอดรถ"
13/04/2026,facebook,คอนโดมิเนียม,เช่ารายเดือน,Chapter Thonglor 25,1 ห้องนอน,"32,000 บาท/เดือน",คลองเตย,https://www.facebook.com/groups/1604160379797295/posts/4409073092639329/,,,"ใกล้ BTS ทองหล่อ รถรับส่งฟรีไป BTS และอีมควอเตียร์ ค่าเช่า 32,000 บาท/เดือน (สัญญา 1 ปี) เงื่อนไข ประกัน 2 เดือน + ค่าเช่าล่วงหน้า 1 เดือน รวมค่าส่วนกลางและที่จอดรถ"
13/04/2026,facebook,,,เมทริส พัฒนาการ-เอกมัย,,,,https://www.facebook.com/groups/1604160379797295/posts/4409072259306079/,,,"HOT DEAL ด่วน! คอนโดเลี้ยงสัตว์ได้ เมทริส พัฒนาการ-เอกมัยพร้อมเข้าอยู่ ราคาดีมาก! 
 ทำเลดี เข้าออกสะดวก ใกล้เอกมัย–ทองหล่อ–พระราม 9 และทางด่วน"
13/04/2026,facebook,คอนโด,,The Livin Phetkasem (เดอะ ลิฟวิ่น เพชรเกษม),,,,https://www.facebook.com/groups/1604160379797295/posts/4409063819306923/,,,คอนโดผ่อนตรงไม่บังคับกู้ออก
13/04/2026,facebook,,,The Line Phahonyothin Park,,,ห้าแยกลาดพร้าว,https://www.facebook.com/groups/1604160379797295/posts/4408975512649087/,,,
13/04/2026,facebook,คอนโด,ให้เช่า,THE KEY สาทร-ราชพฤกษ์,,,สาทร-ราชพฤกษ์,https://www.facebook.com/groups/1604160379797295/posts/4409043879308917/,,,ชั้น 5 ตึก B ใกล้ BTS วุฒากาศ ถนนราชพฤกษ์
13/04/2026,facebook,คอนโดมิเนียม,เช่ารายเดือน,Chapter Thonglor 25,1 ห้องนอน,"33,000 บาท/เดือน",คลองเตย,https://www.facebook.com/groups/1604160379797295/posts/4408749139338391/,,,"ใกล้ BTS ทองหล่อ รถรับส่งฟรีไป BTS และอีมควอเตียร์ สัญญา 1 ปี ค่าเช่า 33,000 บาท/เดือน ชำระล่วงหน้า 1 เดือน ประกัน 2 เดือน รวมค่าส่วนกลางและที่จอดรถ"
13/04/2026,facebook,,,#เซ็นทรัลลาดพร้าวThe Line Phahonyothin Park,,,ห้าแยกลาดพร้าว,https://www.facebook.com/groups/1604160379797295/posts/4408688402677798/,,,
13/04/2026,facebook,คอนโด,เช่า,Life Ratchadapisek,,"20,000 / เดือน",,https://www.facebook.com/groups/1604160379797295/posts/4408717696008202/,,,ห้องพร้อมอยู่ค่ะ
13/04/2026,facebook,คอนโดมิเนียม,ให้เช่า,Noble Around Ari,,"23,000 บาท / เดือน",อารีย์,https://www.facebook.com/groups/1604160379797295/posts/4408651119348193/,,,
13/04/2026,facebook,คอนโดมิเนียม,ปล่อยเช่า,วังหินคอนโดมิเนียม,35 ตรม.,"5,500 /เดือน",,https://www.facebook.com/groups/1604160379797295/posts/4409022425977729/,,,ห้องใหญ่ 35 ตรม.ชั้น 9 ใกล้แหล่งศูนย์รวมมากมาย สะดวก สบาย ของกินเพี๊ยบ เดินทางสะดวก
13/04/2026,facebook,คอนโด,เช่า,Noble Around Ari,,"23,000 บาท / เดือน",อารีย์,https://www.facebook.com/groups/1604160379797295/posts/4408641416015830/,,,
13/04/2026,facebook,คอนโด,ให้เช่า,Noble Around Ari,,,อารีย์,https://www.facebook.com/groups/1604160379797295/posts/4408638752682763/,,,โนเบิล อะราวน์ อารีย์ คอนโดหรูติด BTS อารีย์... ดูเพิ่มเติม
13/04/2026,facebook,คอนโดมิเนียม,ให้เช่า,The Line Phaholyothin Park,,"17,500 บาท / เดือน",,https://www.facebook.com/groups/1604160379797295/posts/4408624772684161/,,,เดอะ ไลน์ พหลโยธิน พาร์ค ห้องสวย วิวเมือง พร้อมเข้าอยู่
13/04/2026,facebook,,rental,ไลฟ์ รัชดาภิเษก,,"20,000 THB/mo",Huai Khwang,https://www.facebook.com/groups/1604160379797295/posts/4408581679355137/,,,
13/04/2026,facebook,,,,,,ตลาดพลู,https://www.facebook.com/groups/1604160379797295/posts/4408452786034693/,,,ก้าวเดียวถึงรถไฟฟ้า BTS ตลาดพลู ครับ
13/04/2026,facebook,คอนโดมิเนียม,ให้เช่า,Noble Around Ari,,"23,000 บาท / เดือน",อารีย์,https://www.facebook.com/groups/1604160379797295/posts/4408649749348330/,,,
13/04/2026,facebook,คอนโด,เช่า,Sukhumvit 81,200 sqm,"15,000 THB/month (1 year contract)",On Nut,https://www.facebook.com/groups/1604160379797295/posts/4408574569355848/,,,
13/04/2026,facebook,,,Life Ratchadapisek,,,,https://www.facebook.com/groups/1604160379797295/posts/4408427172703921/,,,
13/04/2026,facebook,,,The City Bangna 3,,,,https://www.facebook.com/groups/1604160379797295/posts/4408426162704022/,,,
13/04/2026,facebook,,,Teal Sathorn Taksin,,,,https://www.facebook.com/groups/1604160379797295/posts/4408419572704681/,,,
13/04/2026,facebook,,,Aspire Sukhumvit – Rama 4,,,,https://www.facebook.com/groups/1604160379797295/posts/4408422719371033/,,,
13/04/2026,facebook,,,Quattro by Sansiri,,,,https://www.facebook.com/groups/1604160379797295/posts/4408421472704491/,,,
13/04/2026,facebook,,,The base sukhumvit 77,,,,https://www.facebook.com/groups/1604160379797295/posts/4408418139371491/,,,
13/04/2026,facebook,,,Noble state 39,,,,https://www.facebook.com/groups/1604160379797295/posts/4408416572704981/,,,
13/04/2026,facebook,,,The Lofts Ekkamai,,,,https://www.facebook.com/groups/1604160379797295/posts/4408406292706009/,,,
13/04/2026,facebook,,,The Base Sukhumvit 50,,,,https://www.facebook.com/groups/1604160379797295/posts/4408415026038469/,,,
13/04/2026,facebook,,,Ashton chula,,,,https://www.facebook.com/groups/1604160379797295/posts/4408413156038656/,,,
13/04/2026,facebook,,,Khun by yoo,,,,https://www.facebook.com/groups/1604160379797295/posts/4408404456039526/,,,
13/04/2026,facebook,,,City Living Ratchada,,,,https://www.facebook.com/groups/1604160379797295/posts/4408401702706468/,,,
13/04/2026,facebook,,,The Line Phahonyothin Park,,,ลาดพร้าว,https://www.facebook.com/groups/1604160379797295/posts/4408319306048041/,,,
13/04/2026,facebook,,เช่า,,,,,https://www.facebook.com/groups/1604160379797295/posts/4408332686046703/,,,ให้เช่าห้องมุม เงียบ เป็นส่วนตัว ใกล้ม.กรุงเทพ พร้อมอยู่... ดูเพิ่มเติม
13/04/2026,facebook,คอนโด,ขาย,Cerroco บางนา,36 ตารางเมตร,,บางนา,https://www.facebook.com/groups/1604160379797295/posts/4408329989380306/,,,คอนโดผ่อนตรงไม่บังคับกู้ออกโครงการ Cerroco บางนา 36 ห...
13/04/2026,facebook,,rent,Noble Revolve Ratchada 1,,"17,000 THB/month",Ratchada,https://www.facebook.com/groups/1604160379797295/posts/4408316999381605/,,,
13/04/2026,facebook,,เช่า,เซอริโอ้ สุขุมวิท 50,,"27,000 THB/mo",,https://www.facebook.com/groups/1604160379797295/posts/4408308616049110/,,,
15/04/2026,facebook,คอนโด,ให้เช่า,,,ราคาถูก,อ่อนนุช,https://www.facebook.com/groups/1986622261663799/posts/4576781982647801/,,,ให้เช่าคอนโดไกล้รถbtsอ่อนนุชราคาถูก
12/04/2026,facebook,คอนโดมิเนียม,เช่า,Ideo Mobi Rama 9,,"16,500 บาท/เดือน",พระราม 9,https://www.facebook.com/groups/1604160379797295/posts/4408173932729245/,,,ห้องพร้อมเข้าอยู่ค่ะ
15/04/2026,facebook,คอนโด,เช่า,Chapter One The Campus Kaset,29 ตรม.,,เขตจตุจักร,https://www.facebook.com/groups/1986622261663799/posts/4576808385978494/,,,"ตึก C ชั้น 5 (โซฟาเปลี่ยนให้ใหม่)
ห้องสวย 29 ตรม.
เครื่องใช้ไฟฟ้าครบแบบจัดเต็ม หิ้วกระเป๋าใบเดียวจบ!"
15/04/2026,facebook,,เช่า,Park Origin Chula - Samyan,,"45,000 บาท / เดือน",,https://www.facebook.com/groups/1986622261663799/posts/4576765509316115/,,,
15/04/2026,facebook,,เช่า/ขาย,Park Origin Chula - Samyan,,"30,000 บาท / เดือน หรือ 8,500,000 บาท",,https://www.facebook.com/groups/1986622261663799/posts/4576766259316040/,,,
15/04/2026,facebook,ห้องชุด,เช่า,Regent Home Bangna,28 ตร.ม.,,บางนา,https://www.facebook.com/groups/1986622261663799/posts/4576759922650007/,,,ห้องใหม่ 1ห้องนอน 28 ตร.ม. อาคาร D ชั้น 25 ใกล้ BTS บางนา 350 เมตร เดิน 5 นาที
15/04/2026,facebook,คอนโดมิเนียม,เช่า,Chapter One The Campus Kaset,29 ตรม.,,จตุจักร,https://www.facebook.com/groups/1986622261663799/posts/4576732939319372/,,,"ตึก C ชั้น 5 (โซฟาเปลี่ยนให้ใหม่)
ห้องสวย 29 ตรม.
เครื่องใช้ไฟฟ้าครบแบบจัดเต็ม หิ้วกระเป๋าใบเดียวจบ!"
15/04/2026,facebook,,ขาย,LPN ร่มเกล้า – สุวรรณภูมิ,,"990,000 บ.",,https://www.facebook.com/groups/1986622261663799/posts/4576709175988415/,,,ใกล้ Airport Link ลาดกระบัง เดินทางสะดวกมาก...
15/04/2026,facebook,คอนโดมิเนียม,ขาย,InterContinental Residences Bangkok Asoke,193 SQ.M,,อโศก,https://www.facebook.com/groups/1986622261663799/posts/4576724689320197/,,,"Experience luxury living in this expansive 3-bedroom residence spanning 193 SQ.M, featuring a generous living and dining area, modern enclosed kitchen, and well-proportioned bedrooms. Fully furnished with premium finishes and complemented by InterContinental’s 5-star services in the heart of Asoke."
15/04/2026,facebook,คอนโดมิเนียม,ขาย,มาเอสโตร 03,57.2 ตรม.,8.6 ล้าน,"ใจกลางเมือง, ใกล้สถานทูตจีน, ใกล้สถานีพระราม 9",https://www.facebook.com/groups/1986622261663799/posts/4576722162653783/,087-498-1141,,คอนโดมาเอสโตร 03 ขนาด 57.2 ตรม. 2 ห้องนอน 1 ห้องน้ำ สามารถเลี้ยงสัตว์ได้ อยู่ใจกลางเมืองหลังสถานทูตจีน ห่างจากรถไฟฟ้าใต้ดินสถานีพระราม 9 เพียง 600 เมตร ใกล้ห้างชั้นนำ เช่น โลตัส ฟอร์จูน เอสพลานาด บิ๊กซีรัชดา และเซ็นทรัลพระราม 9
15/04/2026,facebook,คอนโดมิเนียม,เช่า,Noble State 39,41 ตรม,"39,000 ต่อเดือน",,https://www.facebook.com/groups/1986622261663799/posts/4576702792655720/,,,1 นอน 1 น้ำ 1 ที่จอดรถ ชั้น 32 วิวเห็น Emsphere Fully Furnished
15/04/2026,facebook,คอนโดมิเนียม,,ลุมพินี วิลล์ ราษฎร์บูรณะ - ริเวอร์วิว 2,,,ราษฎร์บูรณะ,https://www.facebook.com/groups/1986622261663799/posts/4576742575985075/,,,
15/04/2026,facebook,คอนโด,ขาย,Ideo Mobi Sukhumvit Eastpoint,,"2,600,000 บาท (รวมโอน)",บางนา,https://www.facebook.com/groups/1986622261663799/posts/4576700342655965/,,,"ราคา 2,600,000 บาท (รวมโอน)
ทำเลดี ติด BTS บางนา 300 เมตร... ดูเพิ่มเติม"
15/04/2026,facebook,คอนโดมิเนียม,เช่า,Noble State 39,41 ตรม,"39,000 ต่อเดือน",,https://www.facebook.com/groups/1986622261663799/posts/4576699545989378/,,,1 นอน 1 น้ำ 1 ที่จอดรถ ชั้น 32 วิวเห็น Emsphere Fully Furnished
15/04/2026,facebook,คอนโด,เช่า,เดอะเพรสซิเด้นท์ สุขุมวิท สมุทรปราการ,27 ตร.ม.,"9,000",สมุทรปราการ,https://www.facebook.com/groups/1986622261663799/posts/4576697212656278/,,,"ชั้น 30 เช่าถูก 9,000 แบบห้อง 1 ห้องนอน 1 ห้องครัว 1 ห้องน้ำ ขนาด 27 ตร.ม."
15/04/2026,facebook,คอนโดมิเนียม,,Emerald Residence Ratchada,,,,https://www.facebook.com/groups/1986622261663799/posts/4576693175990015/,,,
15/04/2026,facebook,,,Ashton Chula - Silom,,,Silom,https://www.facebook.com/groups/1986622261663799/posts/4576687319323934/,,,
15/04/2026,facebook,,,Ashton Chula - Silom,,,Silom,https://www.facebook.com/groups/1986622261663799/posts/4576686559324010/,,,
15/04/2026,facebook,คอนโด,ให้เช่า,คอนโดบ้านสาทรเจ้าพระยา,,,สาทร,https://www.facebook.com/groups/1986622261663799/posts/4576674129325253/,,,คอนโดหรูริมแม่น้ำเจ้าพระยา ติดสะพานตากสิน ถนนเจริญนคร เดิน 7 นาที ถึงห้างไอคอนสยาม อยู่ใกล้ใกล้สถานีรถไฟฟ้า...
15/04/2026,facebook,คอนโด,เช่า,แกรนด์ พาเลซ (ลาดพร้าว 122/ราม 65),30 ตร.ม.,"5,500 บาท",,https://www.facebook.com/groups/1986622261663799/posts/4576647409327925/,,,ห้องสตูดิโอ 1 ห้องน้ำ ขนาด 30 ตรม.
15/04/2026,facebook,คอนโด,,,,,สาทร,https://www.facebook.com/groups/1986622261663799/posts/4576656685993664/,,,"คอนโด บ้าน สาทร เจ้าพระยา 
BTS กรุงธนบุรี 
เฟอร์นิเจอร์ครบ ... ดูเพิ่มเติม"
15/04/2026,facebook,คอนโด,ให้เช่า,Dcondo Hideaway Rangsit,,,รังสิต,https://www.facebook.com/groups/1986622261663799/posts/4576664895992843/,,,ให้เช่า คอนโด Dcondo Hideaway Rangsit แบรนด์คุณภาพจากSANSIRI สังคมดี ปลอดภัย เฟอร์ครบ พร้อมเข้าอยู่ มีเครื่องซักผ้าด้วยอยู่ตรงข้ามมอธรรมศาสตร์เลย มีรถรับส่งด้วยทุก15นาทีเลยยินดีต้องรับน้องๆเด็ก 69ตึก A ชั้น 2 ตึกหน้าโครงการเลย เข้าออกง่าย ขนของสะดวกห้...
15/04/2026,facebook,คอนโด,ให้เช่า,Lumpini Park Riverside Rama 3,56 ตร.ม.,,พระราม 3,https://www.facebook.com/groups/1986622261663799/posts/4576669745992358/,,,คอนโดริมแม่น้ำเจ้าพระยา ทำเลดีสุดย่านพระราม 3 โลเคชั่นแสนสะดวก ห่าง BRT วัดดอกไม้เพียง 500 เมตร ขนาดห้อง 56 ตร.ม. ชั้น 36 (สูงสุด) มีระเบียงขนาดเล็กและใหญ่ วิวเมืองและสระว่ายน้ำ ทำให้ลมเย็นสบายตลอดทั้งวัน 2 ห้องนอน พร้อมแอร์ทั้ง 2 ห้อง 2 ห้องน้ำ พร้อมสุขภัณฑ์ใหม่และเครื่องทำน้ำอุ่นทั้ง 2 ห้อง
15/04/2026,facebook,คอนโด,เช่า,คอนโดกรูฟ รัชดา-พระราม 9/Groove Ratchada RAMA9,,"13,000 / เดือน",รัชดา-พระราม 9,https://www.facebook.com/groups/1986622261663799/posts/4576636059329060/,,,ห้องพร้อมอยู่ 2.5.69
15/04/2026,facebook,คอนโด,,Modiz Sukhumvit 50,,,สุขุมวิท,https://www.facebook.com/groups/1986622261663799/posts/4576624635996869/,,,คอนโดใหม่ใกล้ทางขึ้น-ลงทางด่วน 2 เส้น และ BTS อ่อนนุช วิวโค้งน้ำเจ้าพระยาสวยมาก... ดูเพิ่มเติม
15/04/2026,facebook,Penthouse,Sale,M Thonglor,166 sq.m,"35,000,000 Baht",Thonglor,https://www.facebook.com/groups/1986622261663799/posts/4576620329330633/,,,Rare Luxury Penthouse 3 Bed 166 sq.m Pet Friendly Near BTS Thonglor Prime Thonglor High-End Living & Investment Opportunity
15/04/2026,facebook,คอนโด,ปล่อยเช่า,เอ สเปซ มี เมกกะ บางนา,25 ตร.ม.,,บางนา,https://www.facebook.com/groups/1986622261663799/posts/4576638799328786/,,,1 ห้องนอน ชั้นสูง วิวสวย แต่งครบ พร้อมอยู่
15/04/2026,facebook,,เช่า,Regent Home Wutthakat,,"11,000 บาท/เดือน",วุฒากาศ,https://www.facebook.com/groups/1986622261663799/posts/4576635859329080/,,,
15/04/2026,facebook,Loft,เช่า,B Loft สุขุมวิท 109,,"8,500 / เดือน",สุขุมวิท,https://www.facebook.com/groups/1986622261663799/posts/4576620145997318/,,,ใกล้ BTS แบริ่ง เพียง 7 นาที หรือ1.7km
15/04/2026,facebook,,,XT Phaya Thai,,,พญาไท,https://www.facebook.com/groups/1986622261663799/posts/4576614755997857/,,,ห้องใหญ่ ทำเลใจกลางเมือง ใกล้ BTSพญาไท ใกล้ โรงเรียน และ มหาลัยชื่อดัง + โรงพยาบาลชื่อดัง
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/1986622261663799/posts/4576612049331461/,,,
